# TITLE: co2 - continuous time series from low and mid cost sensors
# FILE NAME: example_site.csv
# DATA FORMAT: see the last line of this header for column description
# TOTAL LINES: 618
# HEADER LINES: 39
# PROJECT: ICOS CITIES
# DATA VERSION: L1
# STATION CODE: SMAI
# STATION NAME: Mittelschule Maisach (SMAI)
# OBSERVATION CATEGORY: Air sampling observation at a stationary platform
# COUNTRY/TERRITORY: DE
# RESPONSIBLE INSTITUTE: TUM, Technial University Munich
# CONTRIBUTOR:  Patrick Aigner, Klaus Kürzinger, Jia Chen
# CONTACT POINT: Patrick Aigner <patrick.aigner@tum.de>, Jia Chen <jia.chen@tum.de>
# FUNDING: European Union's Horizon 2020 Research and Innovation Programme, Grant Agreement No. 101037319
# LATITUDE: 12.345678
# LONGITUDE: 12.345679
# ALTITUDE: 523.1 m asl
# SAMPLING HEIGHTS: 24.2 m agl
# PARAMETER: co2
# COVERING PERIOD: 2024-07-09 09:30:00 - 2024-08-02 11:30:00
# TIME INTERVAL: hourly
# MEASUREMENT UNIT: µmol/mol
# MEASUREMENT METHOD: NDIR
# INSTRUMENT: Vaisala GMP343
# SAMPLING TYPE: continuous
# TIME ZONE: Central European Time (UTC+1), Central European Summer Time (UTC+2)
# MEASUREMENT SCALE: WMO-CO2-X2019
# DATA POLICY: ICOS CITIES DATA is licensed under a Creative Commons Attribution 4.0 international licence (http://creativecommons.org/licenses/by/4.0/.The ICOS CITIES data licence is described at https://data.icos-cities.eu/licence.
# COMMENT:
#
#   - Times are UTC+0
#   - Time-averaged values are reported at the middle of the averaging interval.
#   - Flag 'O' = data correct after manual quality control
#   - Flag 'K' = data incorrect after manual quality control
#   - In case of gaps between instruments, the timeseries are filled with empty string
#   - Release notes: 
#
#Datetime;Year;Month;Day;Hour;Minute;Second;DecimalDate;co2;NbPoints;Stdev;Flag;OriginalFlag
2024-07-30 22:30:00;2024;7;30;22;30;0;2024.580651;471.27554;60;6.0470567;O;0
2024-07-30 23:30:00;2024;7;30;23;30;0;2024.580765;499.21887;60;8.272233;O;0
2024-07-31 00:30:00;2024;7;31;0;30;0;2024.580879;517.03253;60;5.420214;O;0
2024-07-31 01:30:00;2024;7;31;1;30;0;2024.580993;501.691;24;4.5730877;K;389
2024-07-31 02:30:00;2024;7;31;2;30;0;2024.581107;521.6737;60;6.434569;O;0
2024-07-31 03:30:00;2024;7;31;3;30;0;2024.581221;544.7677;60;4.544291;O;0
2024-07-31 04:30:00;2024;7;31;4;30;0;2024.581336;563.07666;59;3.2207587;O;0
2024-07-31 05:30:00;2024;7;31;5;30;0;2024.58145;557.1756;60;5.3198304;O;0
2024-07-31 06:30:00;2024;7;31;6;30;0;2024.581564;530.6882;60;7.163121;O;0
2024-07-31 07:30:00;2024;7;31;7;30;0;2024.581678;502.89896;60;9.644863;O;0
2024-07-31 08:30:00;2024;7;31;8;30;0;2024.581792;471.37863;60;9.516664;O;0
2024-07-31 09:30:00;2024;7;31;9;30;0;2024.581906;448.5126;60;3.5557156;O;0
2024-07-31 10:30:00;2024;7;31;10;30;0;2024.582021;438.77695;60;3.7354953;O;0
2024-07-31 11:30:00;2024;7;31;11;30;0;2024.582135;434.70645;55;5.2144184;O;0
2024-07-31 12:30:00;2024;7;31;12;30;0;2024.582249;435.40717;59;5.051038;O;0
2024-07-31 13:30:00;2024;7;31;13;30;0;2024.582363;439.6191;55;3.0297208;O;0
2024-07-31 14:30:00;2024;7;31;14;30;0;2024.582477;440.21048;54;2.7672875;O;0
2024-07-31 15:30:00;2024;7;31;15;30;0;2024.582591;439.07434;54;6.0265236;O;0
2024-07-31 16:30:00;2024;7;31;16;30;0;2024.582705;432.06293;58;1.9287874;O;0
2024-07-31 17:30:00;2024;7;31;17;30;0;2024.58282;430.44608;57;0.99236244;O;0
2024-07-31 18:30:00;2024;7;31;18;30;0;2024.582934;430.27835;52;2.418116;O;0
2024-07-31 19:30:00;2024;7;31;19;30;0;2024.583048;426.95447;55;2.6874309;O;0
2024-07-31 20:30:00;2024;7;31;20;30;0;2024.583162;426.61755;60;1.0085516;O;0
2024-07-31 21:30:00;2024;7;31;21;30;0;2024.583276;429.1243;60;1.2106674;O;0
2024-07-31 22:30:00;2024;7;31;22;30;0;2024.58339;432.71936;60;1.4900045;O;0
2024-07-31 23:30:00;2024;7;31;23;30;0;2024.583505;436.75742;60;1.6624407;O;0
2024-08-01 00:30:00;2024;8;1;0;30;0;2024.583619;441.8402;58;4.157032;O;0
2024-08-01 01:30:00;2024;8;1;1;30;0;2024.583733;449.19696;57;3.1351318;O;0
2024-08-01 02:30:00;2024;8;1;2;30;0;2024.583847;450.72043;60;2.3044093;O;0
2024-08-01 03:30:00;2024;8;1;3;30;0;2024.583961;458.2501;60;2.6521459;O;0
2024-08-01 04:30:00;2024;8;1;4;30;0;2024.584075;463.8617;60;3.972737;O;0
2024-08-01 05:30:00;2024;8;1;5;30;0;2024.584189;462.0841;60;4.708051;O;0
2024-08-01 06:30:00;2024;8;1;6;30;0;2024.584304;457.40976;60;2.6384816;O;0
2024-08-01 07:30:00;2024;8;1;7;30;0;2024.584418;442.5038;60;3.7779603;O;0
2024-08-01 08:30:00;2024;8;1;8;30;0;2024.584532;434.50912;60;1.984344;O;0
2024-08-01 09:30:00;2024;8;1;9;30;0;2024.584646;428.8082;60;2.2804196;O;0
2024-08-01 10:30:00;2024;8;1;10;30;0;2024.58476;425.51904;56;1.4934168;O;0
2024-08-01 11:30:00;2024;8;1;11;30;0;2024.584874;424.23807;58;0.9955221;O;0
2024-08-01 12:30:00;2024;8;1;12;30;0;2024.584989;424.51602;60;1.2153592;O;0
2024-08-01 13:30:00;2024;8;1;13;30;0;2024.585103;422.15686;60;1.0349926;O;0
2024-08-01 14:30:00;2024;8;1;14;30;0;2024.585217;422.25793;59;0.9661262;O;0
2024-08-01 15:30:00;2024;8;1;15;30;0;2024.585331;421.69565;60;1.1116406;O;0
2024-08-01 16:30:00;2024;8;1;16;30;0;2024.585445;419.86264;60;1.0875062;O;0
2024-08-01 17:30:00;2024;8;1;17;30;0;2024.585559;425.04404;60;1.5147197;O;0
2024-08-01 18:30:00;2024;8;1;18;30;0;2024.585674;431.02863;60;2.6156218;O;0
2024-08-01 19:30:00;2024;8;1;19;30;0;2024.585788;434.02982;60;1.8838876;O;0
2024-08-01 20:30:00;2024;8;1;20;30;0;2024.585902;436.7535;60;2.1349695;O;0
2024-08-01 21:30:00;2024;8;1;21;30;0;2024.586016;442.01282;60;2.0946474;O;0
2024-08-01 22:30:00;2024;8;1;22;30;0;2024.58613;437.14893;60;1.8649871;O;0
2024-08-01 23:30:00;2024;8;1;23;30;0;2024.586244;448.21173;60;7.586511;O;0
2024-08-02 00:30:00;2024;8;2;0;30;0;2024.586358;460.61877;60;1.3708618;O;0
2024-08-02 01:30:00;2024;8;2;1;30;0;2024.586473;452.16898;25;1.719523;K;389
2024-08-02 02:30:00;2024;8;2;2;30;0;2024.586587;452.16345;60;1.2057316;O;0
2024-08-02 03:30:00;2024;8;2;3;30;0;2024.586701;450.34897;60;1.0301846;O;0
2024-08-02 04:30:00;2024;8;2;4;30;0;2024.586815;451.2844;60;1.223598;O;0
2024-08-02 05:30:00;2024;8;2;5;30;0;2024.586929;450.49646;59;2.445646;O;0
2024-08-02 06:30:00;2024;8;2;6;30;0;2024.587043;442.89047;60;2.7941618;O;0
2024-08-02 07:30:00;2024;8;2;7;30;0;2024.587158;436.57874;60;2.451985;O;0
2024-08-02 08:30:00;2024;8;2;8;30;0;2024.587272;434.19443;60;1.9018046;O;0
2024-08-02 09:30:00;2024;8;2;9;30;0;2024.587386;430.07874;60;2.3648973;O;0
2024-08-02 10:30:00;2024;8;2;10;30;0;2024.5875;428.54883;60;1.978604;O;0
